index,codeCVM,issuingCompany,companyName,tradingName,cnpj,marketIndicator,typeBDR,dateListing,status,segment,segmentEng,type,market
178,911651,ATAM,ATTEND AMBIENTAL S.A.,ATTEND,13039389000120,99,,31/12/9999,A,Não Classificados,Not Classified,7,
179,900449,ATVS,ATVOS AGROINDUSTRIAL PARTICIPACOES SA,ATVOSAGRO,8842690000138,1,,31/12/9999,A,Não Classificados,Not Classified,7,
180,900456,AUCK,AUCKLAND PARTICIPACOES S.A.,AUCKLAND,19492543000100,1,,31/12/9999,A,Não Classificados,Not Classified,7,
181,915140,AALM,AURA ALMAS MINERAÇÃO S.A.,AURAALMASMIN,8213823000107,1,,31/12/9999,A,Não Classificados,Not Classified,7,
182,80187,AURA,AURA MINERALS INC.,AURA 360,7857093000114,14,DR3,15/06/2020,A,Minerais Metálicos,Metalic Minerals,2,DR3
183,900464,AURT,AURATUS EMPREENDIMENTOS IMOBILIARIOS  S/A,AURATUS,6988441000120,1,,31/12/9999,A,Não Classificados,Not Classified,7,
184,26620,AURE,AUREN ENERGIA S.A.,AUREN,28594234000123,18,,25/03/2022,A,Energia Elétrica,Electric Utilities,1,NM
185,907329,RICI,AUTO RICCI S.A.,AUTORICCI,282862000154,1,,31/12/9999,A,Não Classificados,Not Classified,7,
186,916445,ASHS,AUTOGERACAO SOLAR HOLDING S.A.,AUTOGERACAO,41750028000123,99,,06/01/2022,A,Não Classificados,Not Classified,7,
187,913657,AUUT,AUTOPASS S.A.,AUTOPASS S/A,7140538000140,1,,31/12/9999,A,Não Classificados,Not Classified,7,
188,21989,APFD,AUTOPISTA FERNÃO DIAS SA,AUTOFERDIAS,9326342000170,8,,01/03/2023,A,Não Classificados,Not Classified,1,
189,21997,PLSB,AUTOPISTA LITORAL SUL,AUTOLITSUL,9313969000197,8,,01/03/2023,A,Não Classificados,Not Classified,1,
190,21970,APPS,AUTOPISTA PLANALTO SUL SA,AUTOPLANSUL,9325109000173,8,,01/03/2023,A,Não Classificados,Not Classified,1,
191,21962,APRB,AUTOPISTA REGIS BITTENCOURT SA,AUTOREGIS,9336431000106,8,,01/03/2023,A,Não Classificados,Not Classified,1,
192,910653,ATRD,AUTOSTRADE CONCESSOES E PARTICIPAÇÕES BRASIL LTDA.,AUTOSTRADE,2530164000156,1,,31/12/9999,A,Não Classificados,Not Classified,7,
193,900057,AVGE,AVG EMPREENDIMENTOS MINERÁRIOS S.A,AVGEMPREEND,16565897000130,99,,31/12/9999,A,Não Classificados,Not Classified,7,
194,917641,ASII,AXIS SOLAR III EMPREENDIMENTOS E PARTICIPAÇÕES S.A,AXISSOLARIII,34175032000140,99,,31/12/9999,A,Não Classificados,Not Classified,7,
195,917566,AXSO,AXIS SOLAR IX EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,AXISSOLAR IX,43880268000178,99,,31/12/9999,A,Não Classificados,Not Classified,7,
196,917620,AXSD,AXS ENERGIA UNIDADE 02 S.A.,AXSENERGIA2,45870799000105,99,,31/12/9999,A,Não Classificados,Not Classified,7,
197,900003,PAXS,AXS PARTICIPAÇÕES S.A. ,AXS PART,48759193000195,99,,31/12/9999,A,Não Classificados,Not Classified,7,
198,11975,AZEV,AZEVEDO E TRAVASSOS S.A.,AZEVEDO,61351532000168,1,,20/08/1984,A,Construção Pesada,Heavy Construction,1,
199,900506,AZLA,AZUL LINHAS AEREAS BRASILEIRAS S.A.,AZULAEREAS,9296295000160,1,,31/12/9999,A,Não Classificados,Not Classified,7,
200,24112,AZUL,AZUL S.A.,AZUL,9305994000129,17,,07/04/2017,A,Transporte Aéreo,Airlines,1,N2
201,917634,BAEP,B.A. -EMPREENDIMENTOS E PARTICIPACOES S/A,B A EMPREEND,10468152000177,99,,31/12/9999,A,Não Classificados,Not Classified,7,
202,917526,BCPA,B100 CONTROLE E PARTICIPACOES S.A.,B100 CONTROL,34999925000100,99,,31/12/9999,A,Não Classificados,Not Classified,7,
203,21610,B3SA,B3 S.A. - BRASIL. BOLSA. BALCÃO,B3,9346601000125,18,,11/08/2008,A,Serviços Financeiros Diversos,Diversified Financial Services,1,NM
204,911065,BBLN,BABILONIA HOLDING S.A.,BABILONIA,26680187000105,99,,31/12/9999,A,Não Classificados,Not Classified,7,
205,916601,BAHR,BAHEMA EDUCAÇÃO RJ LTDA,BAHEMAEDU RJ,25249401000100,99,,12/01/2022,A,Não Classificados,Not Classified,7,
206,701,BAHI,BAHEMA EDUCAÇÃO S.A.,BAHEMA,45987245000192,24,,09/09/1977,A,Serviços Educacionais,Education Services,1,MA
207,906370,PCHB,BAHIA PCH I S/A,BAHIAPCH,8747075000142,1,,31/12/9999,A,Não Classificados,Not Classified,7,
208,909739,BBHI,BANCO  BOCOM BBM S/A,BOCOMBBMBM,15114366000169,1,,31/12/9999,A,Não Classificados,Not Classified,7,
209,900746,BCRD,BANCO ABN AMRO S.A.,ABNBM,3532415000102,1,,31/12/9999,A,Não Classificados,Not Classified,7,
210,909705,AGBK,BANCO AGIBANK S.A.,AGIBANKBC,10664513000150,99,,31/12/9999,A,Não Classificados,Not Classified,7,
211,904979,LMON,BANCO ANDBANK (BRASIL) S/A,ANDBANKBM,48795256000169,1,,31/12/9999,A,Não Classificados,Not Classified,7,
212,900563,BBMF,BANCO B3 S.A.,BCOB3BC,997185000150,1,,31/12/9999,A,Não Classificados,Not Classified,7,
213,909762,BDEP,BANCO BANDEPE S/A,BANDEPEBM,10866788000177,1,,31/12/9999,A,Não Classificados,Not Classified,7,
214,24600,BMGB,BANCO BMG S.A.,BANCO BMG,61186680000174,16,,25/10/2019,A,Bancos,Banks,1,N1
215,900878,BIBI,BANCO BRADESCARD S.A.,BRADESCARDBM,4184779000101,1,,31/12/9999,A,Não Classificados,Not Classified,7,
216,904367,IAME,BANCO BRADESCO CARTOES S/A,BRADCARBM,59438325000101,1,,31/12/9999,A,Não Classificados,Not Classified,7,
217,909671,ZYQZ,BANCO BRADESCO FINANCIAMENTOS S/A,BRADESCOFINA,7207996000150,1,,31/12/9999,A,Não Classificados,Not Classified,7,
218,900795,BCXG,BANCO CAIXA GERAL BRASIL S/A,CAIXAGERALBM,33466988000138,1,,31/12/9999,A,Não Classificados,Not Classified,7,
219,900647,BCAP,BANCO CAPITAL S/A,CAPITALBM,15173776000180,1,,31/12/9999,A,Não Classificados,Not Classified,7,
220,900670,BCGL,BANCO CARGILL S/A,CARGILLBM,3609817000150,1,,31/12/9999,A,Não Classificados,Not Classified,7,
221,902445,CTPL,BANCO CATERPILLAR S/A,CATERPILLARB,2658435000153,1,,31/12/9999,A,Não Classificados,Not Classified,7,
222,904508,ITAM,BANCO CBSS S.A.,CBSSBM,27098060000145,1,,31/12/9999,A,Não Classificados,Not Classified,7,
223,900530,BBGN,BANCO CETELEM S/A,BCOCETELEMBM,558456000171,1,,31/12/9999,A,Não Classificados,Not Classified,7,
224,900845,BGEC,BANCO CIFRA S/A,CIFRABM,62421979000129,1,,31/12/9999,A,Não Classificados,Not Classified,7,
225,901884,CITI,BANCO CITIBANK S/A,CITIBM,33479023000180,1,,31/12/9999,A,Não Classificados,Not Classified,7,
226,901892,CLAS,BANCO CLASSICO S/A,CLASSICOBM,31597552000152,1,,31/12/9999,A,Não Classificados,Not Classified,7,
227,902049,CNHC,BANCO CNH INDUSTRIAL CAPITAL S/A,CNHCAPITALBM,2992446000175,1,,31/12/9999,A,Não Classificados,Not Classified,7,
228,907592,SCDI,BANCO COOPERATIVO SICREDI S/A,SICREDIBM,1181521000155,1,,31/12/9999,A,Não Classificados,Not Classified,7,
229,900720,BCLB,BANCO CREDIT AGRICOLE BRASIL S/A,AGRICOLEBM,75647891000171,1,,31/12/9999,A,Não Classificados,Not Classified,7,
230,901132,BPNB,BANCO CREFISA S.A.,CREFISABC,61033106000186,1,,31/12/9999,A,Não Classificados,Not Classified,7,
231,900779,BCSF,BANCO CSF S/A,CSFBM,8357240000150,1,,31/12/9999,A,Não Classificados,Not Classified,7,
232,900704,BCHN,BANCO DA CHINA BRASIL S/A,CHINABM,10690848000143,1,,31/12/9999,A,Não Classificados,Not Classified,7,
233,900886,BIFB,BANCO DE INVESTIMENTOS CREDIT SUISSE BRASIL S/A,SUISSEBI,33987793000133,1,,31/12/9999,A,Não Classificados,Not Classified,7,
234,901025,BNAR,BANCO DE LA NACION ARGENTINA,LANACIONARGE,33042151000161,1,,31/12/9999,A,Não Classificados,Not Classified,7,
235,904722,LAGE,BANCO DE LAGE LANDEN  BRASIL S/A,LAGEBM,5040481000182,1,,31/12/9999,A,Não Classificados,Not Classified,7,
236,900514,BAJR,BANCO DIGIMAIS S/A,B.A.PARTICIP,92874270000140,99,,31/12/9999,A,Não Classificados,Not Classified,7,
237,903781,FTOR,BANCO FATOR S/A,FATORBM,33644196000106,1,,31/12/9999,A,Não Classificados,Not Classified,7,
238,900811,BFIB,BANCO FIBRA S/A,FIBRABM,58616418000108,1,,31/12/9999,A,Não Classificados,Not Classified,7,
239,903674,FICS,BANCO FICSA S/A,FICSABM,61348538000186,1,,31/12/9999,A,Não Classificados,Not Classified,7,
240,900803,BFIA,BANCO FIDIS S/A,BANCOFIDISBM,62237425000176,1,,31/12/9999,A,Não Classificados,Not Classified,7,
241,900837,BFRD,BANCO FORD S/A,FORDBM,90731688000172,1,,31/12/9999,A,Não Classificados,Not Classified,7,
242,900688,BCGM,BANCO GMAC S.A.,GMACBM,59274605000113,1,,31/12/9999,A,Não Classificados,Not Classified,7,
243,904060,GNBR,BANCO GUANABARA S/A,GUANABARABM,31880826000116,1,,31/12/9999,A,Não Classificados,Not Classified,7,
244,900696,BCHD,BANCO HONDA S/A,HONDABM,3634220000165,1,,31/12/9999,A,Não Classificados,Not Classified,7,
245,904375,IBML,BANCO IBM S/A,IBMBM,34270520000136,1,,31/12/9999,A,Não Classificados,Not Classified,7,
246,901330,BSTD,BANCO INBURSA S/A,INBURSABM,4866275000163,1,,31/12/9999,A,Não Classificados,Not Classified,7,
247,901058,BNRJ,BANCO ITAU CONSIGNADO S/A,ITAUCONSBM,33885724000119,1,,31/12/9999,A,Não Classificados,Not Classified,7,
248,900662,BCFT,BANCO ITAU VEICULOS S/A,ITAUVEICULOS,61190658000106,1,,31/12/9999,A,Não Classificados,Not Classified,7,
249,904516,ITBB,BANCO ITAU-BBA S/A,BBABM,17298092000130,1,,31/12/9999,A,Não Classificados,Not Classified,7,
250,904482,ITAC,BANCO ITAUCARD S/A,ITAUCARDBM,17192451000170,1,,31/12/9999,A,Não Classificados,Not Classified,7,
251,903690,FNTC,BANCO ITAUCRED FINANCIAMENTOS S/A,ITAUCREDBM,59461152000134,1,,31/12/9999,A,Não Classificados,Not Classified,7,
252,907543,SAFR,BANCO J. SAFRA S/A,JSAFRABM,3017677000120,1,,31/12/9999,A,Não Classificados,Not Classified,7,
253,904664,JPMG,BANCO J.P. MORGAN S/A,JPMORGANBM,33172537000198,1,,31/12/9999,A,Não Classificados,Not Classified,7,
254,900928,BKEB,BANCO KEB HANA DO BRASIL S/A,KEBBC,2318507000113,1,,31/12/9999,A,Não Classificados,Not Classified,7,
255,904284,HSBI,BANCO LOSANGO S/A - BM,LOSANGOBM,33254319000100,1,,31/12/9999,A,Não Classificados,Not Classified,7,
256,905091,LUSO,BANCO LUSO BRASILEIRO S/A,LUSOBRASILEI,59118133000100,1,,31/12/9999,A,Não Classificados,Not Classified,7,
257,901017,BMXM,BANCO MAXIMA S/A,MAXIMABC,33923798000100,1,,31/12/9999,A,Não Classificados,Not Classified,7,
258,902544,DCLS,BANCO MERCEDES BENZ DO BRASIL S/A,MERCEDESBBM,60814191000157,1,,31/12/9999,A,Não Classificados,Not Classified,7,
259,909515,WTLB,BANCO MIZUHO DO BRASIL S.A.,MIZUHOBM,61088183000133,1,,31/12/9999,A,Não Classificados,Not Classified,7,
260,905505,MSDW,BANCO MORGAN STANLEY S.A.,MORGANSTANLE,2801938000136,1,,31/12/9999,A,Não Classificados,Not Classified,7,
261,901355,BTMB,BANCO MUFG BRASIL S.A.,MUFGBM,60498557000126,1,,31/12/9999,A,Não Classificados,Not Classified,7,
262,901066,BNSC,BANCO OLE BONSUCESSO CONSIGNADO S.A,BONSUCESSOCO,71371686000175,1,,31/12/9999,A,Não Classificados,Not Classified,7,
263,904565,JBSB,BANCO ORIGINAL DO AGRONEGOCIO S/A,ORIGINALAGRO,9516419000175,1,,31/12/9999,A,Não Classificados,Not Classified,7,
264,901009,BMTN,BANCO ORIGINAL S/A,ORIGINALBM,92894922000108,1,,31/12/9999,A,Não Classificados,Not Classified,7,
265,906248,ORIV,BANCO OURINVEST S.A.,OURINVESTBM,78632767000120,1,,31/12/9999,A,Não Classificados,Not Classified,7,
266,901140,BPSA,BANCO PSA FINANCE BRASIL S/A,PSAFINANCEBM,3502961000192,1,,31/12/9999,A,Não Classificados,Not Classified,7,
267,907055,RBBK,BANCO RABOBANK INTERNATIONAL BRASIL S/A,RABOBANKBM,1023570000160,1,,31/12/9999,A,Não Classificados,Not Classified,7,
268,907287,REND,BANCO RENDIMENTO S.A.,RENDIMENTOBC,68900810000138,1,,31/12/9999,A,Não Classificados,Not Classified,7,
269,901181,BRED,BANCO RODOBENS S/A,RODOBENSBM,33603457000140,1,,31/12/9999,A,Não Classificados,Not Classified,7,
270,901314,BSAF,BANCO SAFRA S/A,SAFRABM,58160789000128,1,,31/12/9999,A,Não Classificados,Not Classified,7,
271,902817,EBLM,BANCO SEMEAR S/A,SEMEARBM,795423000145,1,,31/12/9999,A,Não Classificados,Not Classified,7,
272,909747,BBRA,BANCO SISTEMA S/A,BCOSISTEMABM,76543115000194,1,,31/12/9999,A,Não Classificados,Not Classified,7,
273,907931,SMTM,BANCO SUMITOMO MITSUI BRASILEIRO S/A,SUMITOMOBM,60518222000122,1,,31/12/9999,A,Não Classificados,Not Classified,7,
274,908632,TPZB,BANCO TOPAZIO S/A,TOPAZIOBM,7679404000100,1,,31/12/9999,A,Não Classificados,Not Classified,7,
275,901371,BTOY,BANCO TOYOTA DO BRASIL S/A,BCOTOYOTABM,3215790000110,1,,31/12/9999,A,Não Classificados,Not Classified,7,
276,908459,TCRY,BANCO TRICURY S/A,TRICURYBM,57839805000140,1,,31/12/9999,A,Não Classificados,Not Classified,7,
277,909093,VIPL,BANCO VIPAL S/A,VIPALBM,9526594000143,1,,31/12/9999,A,Não Classificados,Not Classified,7,
278,901397,BVLV,BANCO VOLVO BRASIL S/A,VOLVOBM,58017179000170,1,,31/12/9999,A,Não Classificados,Not Classified,7,
279,900787,BCVR,BANCO VR S/A,VRBM,78626983000163,1,,31/12/9999,A,Não Classificados,Not Classified,7,
280,909622,YAHA,BANCO YAMAHA MOTOR DO BRASIL S/A,YAMAHABM,10371492000185,1,,31/12/9999,A,Não Classificados,Not Classified,7,
281,901033,BNDC,BANDA DE COURO ENERGETICA S/A,BANDADECOURO,19905727000146,1,,31/12/9999,A,Não Classificados,Not Classified,7,
282,1155,BEES,BANESTES S.A. - BCO EST ESPIRITO SANTO,BANESTES,28127603000178,1,,08/07/1974,A,Bancos,Banks,1,
283,900985,BMLI,BANK OF AMERICA MERRILL LYNCH BANCO MULTIPLO S/A,MERRILLLYNCH,62073200000121,1,,31/12/9999,A,Não Classificados,Not Classified,7,
284,908566,TFSP,BARAO DE TEFE SPE EMPREENDIMENTOS IMOBILIARIOS S.A,TEFE,17370002000175,1,,31/12/9999,A,Não Classificados,Not Classified,7,
285,901207,BREG,BARAUNAS II ENERGETICA S/A,BARAUNASII,19905679000196,1,,31/12/9999,A,Não Classificados,Not Classified,7,
286,901165,BRCA,BARCAS S.A.  -  TRANSPORTES MARITIMOS,BARCAS,33644865000140,1,,31/12/9999,A,Não Classificados,Not Classified,7,
287,1520,BDLL,BARDELLA S.A. INDUSTRIAS MECANICAS,BARDELLA,60851615000153,1,,23/11/1946,A,Máq. e Equip. Industriais,Machines and Industrial Equipments,1,
288,901231,BRGU,BARIGUI COMPANHIA HIPOTECARIA,BARIGUICH,14511781000193,1,,31/12/9999,A,Não Classificados,Not Classified,7,
289,1562,BALM,BAUMER S.A.,BAUMER,61374161000130,1,,02/07/1970,A,Equipamentos,Equipments,1,
290,900993,BMNS,BAUMINAS LOG E TRANSPORTES S.A,BAUMINASLOG,14429795000162,1,,31/12/9999,A,Não Classificados,Not Classified,7,
291,901264,BRLS,BB LEASING S/A ARREND MERCANTIL,BBAM,31546476000156,1,,31/12/9999,A,Não Classificados,Not Classified,7,
292,23159,BBSE,BB SEGURIDADE PARTICIPAÇÕES S.A.,BBSEGURIDADE,17344597000194,18,,25/04/2013,A,Seguradoras,Insurance,1,NM
293,900555,BBMD,BBM DB INCORPORACAO S. A.,DBSA,19733876000175,1,,31/12/9999,A,Não Classificados,Not Classified,7,
294,24660,BBML,BBM LOGISTICA S.A.,BBMLOGISTICA,1107327000120,24,,27/02/2019,A,Serviços Diversos,Diversified Services,1,MA
295,901587,CCDB,BBN BANCO BRASILEIRO DE NEGOCIOS S/A,BBNEGBM,10264663000177,1,,31/12/9999,A,Não Classificados,Not Classified,7,
296,900589,BBOP,BBO PARTICIPACOES S/A,BBOSA,2400344000113,1,,31/12/9999,A,Não Classificados,Not Classified,7,
297,900738,BCLV,BCLV COMERCIO DE VEICULOS S.A.,BCLV,4871143000120,1,,31/12/9999,A,Não Classificados,Not Classified,7,
298,20958,ABCB,BCO ABC BRASIL S.A.,ABC BRASIL,28195667000106,17,,23/07/2007,A,Bancos,Banks,1,N2
299,1384,BRIV,BCO ALFA DE INVESTIMENTO S.A.,ALFA INVEST,60770336000165,1,,05/01/1967,A,Bancos,Banks,1,
300,922,BAZA,BCO AMAZONIA S.A.,AMAZONIA,4902979000144,1,,24/08/1971,A,Bancos,Banks,1,
301,906,BBDC,BCO BRADESCO S.A.,BRADESCO,60746948000112,16,,26/11/1946,A,Bancos,Banks,1,N1
302,1023,BBAS,BCO BRASIL S.A.,BRASIL,191,18,,18/06/1921,A,Bancos,Banks,1,NM
303,22616,BPAC,BCO BTG PACTUAL S.A.,BTGP BANCO,30306294000145,17,,10/11/2011,A,Bancos,Banks,1,N2
304,909853,CEFI,BCO CEDULA S/A.,CEDULA,33132044000124,1,,31/12/9999,A,Não Classificados,Not Classified,7,
305,1120,BGIP,BCO ESTADO DE SERGIPE S.A. - BANESE,BANESE,13009717000146,1,,03/01/1972,A,Bancos,Banks,1,
306,1171,BPAR,BCO ESTADO DO PARA S.A.,BANPARA,4913711000108,1,,29/04/1983,A,Bancos,Banks,1,
307,1210,BRSR,BCO ESTADO DO RIO GRANDE DO SUL S.A.,BANRISUL,92702067000196,16,,26/06/1972,A,Bancos,Banks,1,N1
308,904524,ITCP,BCO INTERCAP S/A,INTERCAPBM,58497702000102,1,,31/12/9999,A,Não Classificados,Not Classified,7,
309,900951,BMAX,BCO MAXINVEST S.A,MAXINVESTBM,80271455000180,1,,31/12/9999,A,Não Classificados,Not Classified,7,
310,1309,BMIN,BCO MERCANTIL DE INVESTIMENTOS S.A.,MERC INVEST,34169557000172,1,,06/05/1983,A,Bancos,Banks,1,
311,1325,BMEB,BCO MERCANTIL DO BRASIL S.A.,MERC BRASIL,17184037000110,16,,08/07/1974,A,Bancos,Banks,1,N1
312,1228,BNBR,BCO NORDESTE DO BRASIL S.A.,NORD BRASIL,7237373000120,1,,02/05/1968,A,Bancos,Banks,1,
313,21199,BPAN,BCO PAN S.A.,BANCO PAN,59285411000113,16,,12/11/2007,A,Bancos,Banks,1,N1
314,20567,PINE,BCO PINE S.A.,PINE,62144175000120,17,,27/03/2007,A,Bancos,Banks,1,N2
315,907089,RBPT,BCO RIBEIRAO PRETO S/A,RIBEIRAOPRET,517645000104,1,,31/12/9999,A,Não Classificados,Not Classified,7,
316,20532,SANB,BCO SANTANDER (BRASIL) S.A.,SANTANDER BR,90400888000142,1,,02/03/2007,A,Bancos,Banks,1,
317,910026,SFSA,BCO SOFISA S.A.,SOFISABM,60889128000180,1,,31/12/9999,A,Bancos,Banks,7,
318,901389,BVKW,BCO VOLKSWAGEN S/A,VOLKSWAGENBM,59109165000149,1,,31/12/9999,A,Não Classificados,Not Classified,7,
319,909663,ZXSZ,BCO VOTORANTIM S/A,VOTORANTIMBM,59588111000103,1,,31/12/9999,A,Não Classificados,Not Classified,7,
320,907667,SCHI,BCV - BANCO DE CREDITO E VAREJO S/A,BCVBM,50585090000106,1,,31/12/9999,A,Não Classificados,Not Classified,7,
321,914697,BDWP,BDWPART HOLDING E PARTICIPAÇÕES S.A,BDWPART HOLD,31917202000126,1,,31/12/9999,A,Não Classificados,Not Classified,7,
322,912568,BEPK,BEACH PARK HOTEIS E TURISMO S/A,BEACH PARK,11805397000105,1,,31/12/9999,A,Não Classificados,Not Classified,7,
323,912071,BELE,BELA LUNA EMPREENDIMENTOS IMOBILIARIOS S/A,BELA LUNA,31921853000190,99,,31/12/9999,A,Não Classificados,Not Classified,7,
324,910463,BELA,BELAGRICOLA COMERCIO E REPRESENTACOES DE PRODUTOS,BELAGRICOLA,79038097000181,1,,31/12/9999,A,Não Classificados,Not Classified,7,
325,900548,BBIO,BELEM BIOENERGIA BRASIL S/A,BELEMBIO,13188854000195,1,,31/12/9999,A,Não Classificados,Not Classified,7,
326,917497,BMPS,BELMONTE II PARQUE SOLAR S.A.,BELMONTE II,30418547000172,99,,31/12/9999,A,Não Classificados,Not Classified,7,
327,900944,BLMN,BELO MONTE TRANSMISSORA DE ENERGIA SPE S.A.,BELOMONTE,20223016000170,1,,31/12/9999,A,Não Classificados,Not Classified,7,
328,25500,BMOB,BEMOBI MOBILE TECH S.A.,BEMOBI TECH,9042817000105,18,,08/02/2021,A,Programas e Serviços,Software and Services,1,NM
329,915231,BMOL,BEMOL S.A.,BEMOL S.A.,4565289000147,1,,31/12/9999,A,Não Classificados,Not Classified,7,
330,915728,BRGM,BERGAMO COMÉRCIO LTDA.,BERGAMOCOMER,32988138000137,1,,31/12/9999,A,Não Classificados,Not Classified,7,
331,916633,BCEN,BEST CENTER EMPREENDIMENTOS E PARTICIPACOES S.A.,BEST CENTER,14576758000187,99,,18/01/2022,A,Não Classificados,Not Classified,7,
332,910398,CBLT,BETANIA LACTEOS S.A.,BETANIA LACT,10483444000189,1,,31/12/9999,A,Não Classificados,Not Classified,7,
333,17884,BETP,BETAPART PARTICIPACOES S.A.,BETAPART,2762124000130,7,,17/11/1998,A,Outros,Others,1,MB
334,909770,BHGR,BHG S.A. - BRAZIL HOSPITALITY GROUP,BHGSA,8723106000125,1,,31/12/9999,A,Hotelaria,Hotels,7,
335,1694,BMKS,BICICLETAS MONARK S.A.,BIC MONARK,56992423000190,1,,16/12/1971,A,Bicicletas,Bicycles,1,
336,900852,BGEN,BINGEN SECURITIZADORA S/A,BINGENSEC,16444103000180,1,,31/12/9999,A,Não Classificados,Not Classified,7,
337,900902,BION,BIOENERGETICA VALE DO PARACATU S/A.,BIOPARACATU,8793343000162,1,,31/12/9999,A,Não Classificados,Not Classified,7,
338,900829,BFLE,BIOFLEX AGROINDUSTRIAL S.A.,BIOFLEX,13808130000105,1,,31/12/9999,A,Não Classificados,Not Classified,7,
339,19305,BIOM,BIOMM S.A.,BIOMM,4752991000110,24,,19/08/2002,A,Medicamentos e Outros Produtos,Pharmaceutical and Others Products,1,MA
340,904789,LDCS,BIOSEV BIOENERGIA S/A,BIOSEVDIS,49213747011828,1,,31/12/9999,A,Não Classificados,Not Classified,7,
341,900910,BIZC,BIZCAPITAL COMPANHIA SECURITIZADORA DE CREDITOS FI,BIZCAPITAL,27757072000134,1,,31/12/9999,A,Não Classificados,Not Classified,7,
342,24627,BLAU,BLAU FARMACÊUTICA S.A.,BLAU,58430828000160,18,,05/04/2021,A,Medicamentos e Outros Produtos,Pharmaceutical and Others Products,1,NM
343,913558,BLOC,BLOCK FINANCIAL HOLDINGS DO BRASIL S.A.,BLOCK FINANC,35618250000174,1,,31/12/9999,A,Não Classificados,Not Classified,7,
344,26204,BFFT,BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A,BLUEFIT,24921465000143,8,,01/03/2023,A,Não Classificados,Not Classified,1,
345,900969,BMEP,BM EMPREENDIMENTOS E PARTICIPACOES SPE S.A.,BMSA,12051345000153,1,,31/12/9999,A,Não Classificados,Not Classified,7,
346,900977,BMHY,BMC HYUNDAI S.A.,BMCHYUNDAI,14168536000125,1,,31/12/9999,A,Não Classificados,Not Classified,7,
347,914234,BMYE,BMYE PARTICIPAÇÕES S.A.,BMYE PARTICI,40361425000140,1,,31/12/9999,A,Não Classificados,Not Classified,7,
348,16772,BNDP,BNDES PARTICIPACOES S.A. - BNDESPAR,BNDESPAR,383281000109,7,,11/09/1998,A,Gestão de Recursos e Investimentos,Asset Management and Ivestments,1,MB
349,901074,BNYM,BNY MELLON BANCO S.A.,BNYMELLONBC,42272526000170,1,,31/12/9999,A,Não Classificados,Not Classified,7,
350,901041,BNMS,BNY MELLON SERVICOS FINANCEIROS DTVM S.A,MELLONDTVM,2201501000161,1,,31/12/9999,A,Não Classificados,Not Classified,7,
351,900033,EPNC,BOA ESPERANCA ENERGIA RENOVAVEL S.A,BOA ESPER,46059783000180,99,,31/12/9999,A,Não Classificados,Not Classified,7,
352,25704,SOJA,BOA SAFRA SEMENTES S.A.,BOA SAFRA,10807374000177,18,,19/04/2021,A,Agricultura,Agriculture,1,NM
353,917584,BOLD,BOLD SECURITIZADORA S.A,BOLD SECURIT,28231010000157,99,,31/12/9999,A,Não Classificados,Not Classified,7,
354,915454,BLTZ,BOLTZMANN EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,BOLTZMANN EM,41572391000104,1,,31/12/9999,A,Não Classificados,Not Classified,7,
355,12190,BOBR,BOMBRIL S.A.,BOMBRIL,50564053000103,1,,09/10/1984,A,Produtos de Limpeza,Cleaning Products,1,
356,915512,BNOM,Bon Nome Solar Participacoes S.A.,BONNOMESOLAR,42171206000124,1,,31/12/9999,A,Não Classificados,Not Classified,7,
357,913392,BGCE,BONFIM GERACAO E COMERCIO DE ENERGIA SPE S/A,BONFIM GERAC,34714313000123,99,,31/12/9999,A,Não Classificados,Not Classified,7,
358,915710,BBRM,Borborema Transmissao de Energia S.A.,BORBTRANSENE,31109417000110,1,,31/12/9999,A,Não Classificados,Not Classified,7,
359,901108,BORG,BORGATO MAQUINAS S/A,BORGATO,57213191000197,1,,31/12/9999,A,Não Classificados,Not Classified,7,
360,917462,BPGA,BPG AV MOFARREJ EMPREENDIMENTOS E PARTICIPAÇÕES S.,BPG AV MOFAR,30435310000108,99,,31/12/9999,A,Não Classificados,Not Classified,7,
361,917637,BPGC,BPG CAJAMAR EMPREENDIMENTOS E PARTICIPACOES S A,BPG CAJAMAR,39502022000195,99,,31/12/9999,A,Não Classificados,Not Classified,7,
362,900029,BBHE,BPGM BH1 EMPREENDIMENTOS E PARTICIPAÇÕES S.A,BPGM BH1,50364755000143,99,,31/12/9999,A,Não Classificados,Not Classified,7,
363,900026,BCEP,BPGM CAMPINAS EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,BPGM CAMP,50365437000105,99,,31/12/9999,A,Não Classificados,Not Classified,7,
364,917479,SP1E,BPGM SP1 EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,BPGM SP1 EMP,44378901000197,99,,31/12/9999,A,Não Classificados,Not Classified,7,
